name,ammen,title,condition,rating,reviewNum,location
"[제주/한림] 대지 120평&돌담집 감성숙소, 특별한 추억: 구름소랑",생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 건조기 도어락 세면도구 구급 상자 수건 헤어 드라이기 세탁기 (공용) 주방시설 전기포트 전자레인지 밥솥 부엌 (공용) 식기 (그릇) 냉장고 여가시설 수영장 자쿠지 바비큐 테라스 주요정책 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 마당,"[제주/한림] 대지 120평&돌담집 감성숙소, 특별한 추억: 구름소랑",6박,5.0,1.0,한림읍
" [제주시] 테라스 있는 독채 하우스, The Time , 제주공항과 바오젠거리 5분 ",생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 건조기 도어락 세면도구 구급 상자 수건 헤어 드라이기 주방시설 전기포트 전자레인지 부엌 (공용) 식기 (그릇) 냉장고 여가시설 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 마당,,,,,
[서귀포/대정] 제주의 아늑한 삶을 담은 하모로민박,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 건조기 도어락 세면도구 수건 헤어 드라이기 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 테라스 주요정책 가족/ 어린이환영 반려동물 가능 취사가능 실내 금연 특장점 반려동물 키움 대중교통 바다 근처 제주스러움 마당 관리비 없음,[서귀포/대정] 제주의 아늑한 삶을 담은 하모로민박,6박,5.0,21.0,대정읍
[서귀포/표선] 표선해수욕장 바로 앞 제주한달살기 모던빌라 일성빌,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 구급 상자 도어락 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 마당,[서귀포/표선] 표선해수욕장 바로 앞 제주한달살기 모던빌라 일성빌,29박,5.0,4.0,표선면
[제주/제주시] #오션뷰맛집# #1층 스타벅스 #공항 10분거리 #바다 산책로 'White house',생활시설 주차장 엘리베이터 TV 케이블 TV 에어컨 와이파이 도어락 세면도구 헤어 드라이기 세탁기 (공용) 주방시설 전기포트 냉장고 주요정책 가족/ 어린이환영 실내 금연 특장점 바다 근처 제주스러움,[제주/제주시] #오션뷰맛집# #1층 스타벅스 #공항 10분거리 #바다 산책로 'White house',29박,4.4,70.0,서해안로
[제주/애월] 제주도 여행에 최적인 애월읍 숙소 아르본리조트,생활시설 주차장 엘리베이터 TV 케이블 TV 에어컨 와이파이 구급 상자 수건 헤어 드라이기 세탁기 (공용) 세탁기 (개인) 주방시설 냉장고 전자레인지 식기 (그릇) 전기포트 밥솥 여가시설 수영장 바비큐 주요정책 가족/ 어린이환영 반려동물 가능 취사가능 실내 금연 특장점 아침식사 반려동물 키움 대중교통 바다 근처 제주스러움 휠체어 사용 가능 마당 관리비 없음,[제주/애월] 제주도 여행에 최적인 애월읍 숙소 아르본리조트,6박,3.8,72.0,애월읍
[제주/한림] 해넘이달 렌탈하우스,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 수건 헤어 드라이기 세탁기 (공용) 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 마당,[제주/한림] 해넘이달 렌탈하우스,6박,5.0,11.0,한림읍
[제주/애월] 오션뷰 풀옵션 타운하우스 / 야외 족욕까지 매력적인 트윈픽스,생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 건조기 도어락 세면도구 구급 상자 수건 헤어 드라이기 세탁기 (공용) 주방시설 전기포트 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 주요정책 가족/ 어린이환영 취사가능 실내 금연 특장점 대중교통 바다 근처 제주스러움 휠체어 사용 가능 마당 관리비 없음,[제주/애월] 오션뷰 풀옵션 타운하우스 / 야외 족욕까지 매력적인 트윈픽스,29박,4.8,4.0,애월읍
[제주/애월] 제주 솔한옥,생활시설 주차장 TV 에어컨 와이파이 세탁기 (개인) 세면도구 수건 헤어 드라이기 주방시설 전기포트 밥솥 식기 (그릇) 냉장고 전자레인지 여가시설 수영장 바비큐 주요정책 취사가능 실내 금연 특장점 아침식사 마당 관리비 없음,[제주/애월] 제주 솔한옥,6박,4.9,103.0,애월읍
"[제주/한림] 반려견과 함께 비양도를 내 품안에, 해피데이",생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세면도구 수건 헤어 드라이기 세탁기 (공용) 주방시설 전자레인지 밥솥 식기 (그릇) 냉장고 여가시설 바비큐 테라스 무료 헬스장 주요정책 가족/ 어린이환영 반려동물 가능 취사가능 실내 금연 특장점 반려동물 키움 대중교통 바다 근처 제주스러움 관리비 없음,"[제주/한림] 반려견과 함께 비양도를 내 품안에, 해피데이",6박,4.7,56.0,한림읍
[제주시] 신축풀옵숙소 한달살기 '라온스테이',생활시설 주차장 TV 케이블 TV 에어컨 와이파이 세탁기 (개인) 도어락 세면도구 구급 상자 수건 헤어 드라이기 다리미 주방시설 전자레인지 밥솥 식기 (그릇) 냉장고 전기포트 주요정책 가족/ 어린이환영 반려동물 가능 취사가능 실내 금연 특장점 대중교통,[제주시] 신축풀옵숙소 한달살기 '라온스테이',6박,4.5,10.0,공설로5길
