0,1,2,3
[서귀포/대정] #복층형 독채 #바다 앞 돌고래 뷰 #바다 5분거리 #유아용 텐트 '제주하랑펜션',친정부모님과 4살 딸과함께 한달살기했어요~ 집에 준비되어있던 아기텐트와 장난감덕분에 딸도 넘 좋아라했어요~^^ 여기저기구경다니기에 위치도좋고 내부도 깨끗하고 특히 건조기가있어서 넘넘생활하기좋았어요~~ 다음에 또 갈게요^^,2020년 6월,100
[서귀포/대정] #복층형 독채 #바다 앞 돌고래 뷰 #바다 5분거리 #유아용 텐트 '제주하랑펜션',"채광이 좋아서 마음에 들엇습니다. 그리고 2층에서 보는 뷰가 좋아서 아늑하고 따뜻했던 거 같아요 
집 퀄리티에 비해서 가격이 저렴해서 놀랐습니다
이번에는 오래 머물지 못했지만 다음엔 꼭 길게 살아보고 싶네요 ㅎㅎㅎ
",2020년 5월,100
[서귀포/대정] #복층형 독채 #바다 앞 돌고래 뷰 #바다 5분거리 #유아용 텐트 '제주하랑펜션',"일주일 정도 숙소에 머물렀는데  너무 넓었고 깔끔한 숙소에 놀랐습니다 몇가지 미흡한 부분이 있었지만 바로 대처해주셨고 직접 오셔서 처리 해주셨습니다. 식기와 양념류 들이 다 있어서 진짜 챙길거없이 몸만 와도 될정도 입니다 근처 마트,편의점 있어서 편리했고 수건도 많았고 건조기 세탁기 잘 이용했습니다 이 가격에 이런 숙소 못구할것 같아요",2020년 3월,100
[서귀포/대정] #복층형 독채 #바다 앞 돌고래 뷰 #바다 5분거리 #유아용 텐트 '제주하랑펜션',"사람에 치여서 살다보니 한적한 곳에서 머물고 싶어서 독채 숙소에 예약했었는데 딱 제가 원했던 곳!!!
독채라서 편의시설이 조금 불편하진 않을까 생각했는데
근처에 편의점이 있어서 전혀 불편함은 없었던 곳입니다 !!!
복층이라 공간 활용도도 최고 ! 완전 추천입니다 !!!",2020년 2월,100
[서귀포/대정] #복층형 독채 #바다 앞 돌고래 뷰 #바다 5분거리 #유아용 텐트 '제주하랑펜션',"한달동안 잘지내다갑니다!한적한곳이였고
2층에서는 바다가바로보여 멋진곳입니다.
날좋은 밤이면 별이얼마나초롱초롱하게 보이는지 제주의 푸른밤을제대로 느낄수있었습니다.아침에는 뒷창문의 새소리가 반겨주고
대체적으로 만족스러운 한달이였습니다.
단지 약간의보수는 필요해보이고 2층에서
별도로 난방조절이 되었으면하고 자연친화적이라 벌레는 가끔보입니다~.
다시한번 가고픈 곳입니다.감사합니다!",2023년 4월,80
[서귀포/대정] #복층형 독채 #바다 앞 돌고래 뷰 #바다 5분거리 #유아용 텐트 '제주하랑펜션',"10일이란 시간이 금방 지나갔네요~ 
청소상태가 많이!! 아쉽기는 했지만 대정읍 돌고래 스팟도 엄청 가깝고 서쪽으로 다니기 좋은 위치라 편하게 묵고 갑니다~ 
집주인분이 오셔서 가끔 관리를 하시면 이 숙소를 이용하는 분들이 좀더 좋은 추억을 남길 수 있을 것 같다는 생각이 드네요~ ",2022년 10월,80
[서귀포/대정] #복층형 독채 #바다 앞 돌고래 뷰 #바다 5분거리 #유아용 텐트 '제주하랑펜션',"겨울살이중 2주를 머물렀네요.
깔끔하고 조용해서 가족끼리 지내기 너무 좋았네요.
재택하는 신랑한테는 딱이였어요.
혼자 애들 데리고 주변 관광지 ..식당..예쁜 카페 다니기에 접근성 좋아요.
겨울이라 집주변 뷰는 별거없어서 좀 ㅜㅜ 아쉬웠네요.
겨울 제주는 첨인데 바람..정말 엄청 나요.
2층 침대방은 바람부는 날은 바람소리에 무서웠어요.
",2022년 1월,80
[서귀포/대정] #복층형 독채 #바다 앞 돌고래 뷰 #바다 5분거리 #유아용 텐트 '제주하랑펜션',"위치가 한적하니 좋았어요.근처에 돌고래가 나오는  해안이 있어  몇번 봤네요.
걸어서 오분거리에 세븐일레븐도 있어요.
숙소에 건조기도 있고 오래 생활하기 편리했어요.
",2021년 10월,80
[서귀포/대정] #복층형 독채 #바다 앞 돌고래 뷰 #바다 5분거리 #유아용 텐트 '제주하랑펜션',"대정쪽에 한적하고 아름다운 장소에서 좋은 추억만들고 갑니다.근처에 우리들마트도있고 파리바게트등 있어 편리했어요.
다만 청소상태만 좀 개선되면 좋을듯 합니다.",2021년 10월,80
[서귀포/대정] #복층형 독채 #바다 앞 돌고래 뷰 #바다 5분거리 #유아용 텐트 '제주하랑펜션',"집이 너무 고급스럽고 예뻐요..
집에서 보는 바다뷰는 정말 예술입니다ㅠㅠ
창문만 봐도 힐링 그자체..
대가족끼리 갔다왔는데 집도 정말 넓고 아이들을 위한 공간도 따로 있어서
저희 애들도 정말 좋아하더라구요 ㅎㅎ
관광단지랑 가까워서 아이들 데리고 이동할 때도 정말 편했습니다
꿈같은 생활 하다가 가요~
",2020년 10월,80
[서귀포/대정] #복층형 독채 #바다 앞 돌고래 뷰 #바다 5분거리 #유아용 텐트 '제주하랑펜션',"우선 시설은 좋아요. 독채로 이용하니 맘 편하게 쉴 수 있었고 아이도 맘껏 뛰어놀 수 있어서 좋더라구요. 주차할 수 있는 마당도 넓은 편이고 전깃줄도 없어서 연날리며 놀기도 좋았어요.
방마다 에어컨이 있어서 시원하게 쉬기도 좋았고 전체적으로 가격대비 매우 만족한 숙소였습니다. 그렇다면 왜 별을 하나 뺐느냐?

1. 처음 입실해서 불을 켜는데 전기가 안들어오더라구요. 차단기 보고 별짓 다하는데 불이 안켜져서 호스트님께 수차례 연락드렸는데 주말 저녁이라 그런지 연락도 안받고..
엄청 당황 당황.. 어찌어찌 찾아서 불은 켰는데 처음에 연락이 안되니 기분이 좀 그랬어요..
연락만 잘 받아주셨어도 여행의 시작이 더 좋았을텐데 말이죠
2. 2층은 괜찮았는데 1층의 화장실을 끼고 있는 메인 방에서 꿉꿉한 하수도 냄새가 좀 많이 났어요.. 화장실에서 나오는 듯.. 화장실 꽉 닫아놔도 솔솔 새어나오더라구요. 그게 좀 아쉬웠어요.
3. 아파트가 아닌 주택이라 전체적으로 습한 느낌이 드는 것은 어쩔 수 없어요. 뭐 저희가 머물렀던 기간이 장마기간이라 어쩔 수 없었지만 말이죠.
4. 가스, 전기, 수도 계량기 찾기가 생각보다 어려웠어요. 밤에 도착해서 더 그런 것 같은데.. 낮에 도착하시면 그래도 좀 수월하시겠죠?

장점이 많은 숙소이고 많은 분들께서 장점을 적어주셔서 객관적으로 아쉬웠던 점을 자세하게 적기는 했지만.. 그래도 결과적으로 만족스러웠던 시간이었어요.

다음에 또 방문하고싶냐고 물어보시면,
yes라고 당당하게 말 할 수 있을거 같아요.

또 길게 시간을 낼 수 있게 된다면 다음에는 정말 더 길게 한달살기 제대로 해보고 싶네요. 그 때까지 숙소 더 잘 관리해주셔서 다음에는 별5개 만점 드릴 수 있도록 해주세요. 호스트님 잘 지내다가 갑니다 :)",2020년 6월,80
[서귀포/대정] #복층형 독채 #바다 앞 돌고래 뷰 #바다 5분거리 #유아용 텐트 '제주하랑펜션',호텔이랑 펜션이랑 딱 반 섞은거같은 느낌입니다 사진 이뻐서 예약했는데 가격 좀 비싸도 만족했네요 전 희한하게 앞에 풀밭있어서 좋았습니다 ㅋㅋㅋㅋㅋ 푸른 게 있으니까 힐리하는 느낌도들고 좋았습니다 애들도 엄청 좋아했어요 ,2020년 6월,80
[서귀포/대정] #복층형 독채 #바다 앞 돌고래 뷰 #바다 5분거리 #유아용 텐트 '제주하랑펜션',"평소 바다를 좋아해서 바다랑 가까운 숙소를 찾다가 발견하게 된 숙소에용
집에서 바다뷰를 볼 수 있다는 것이 제 마음을 완전 사로잡아서 바로 예약 !
제주도는 차가 필수다보니 주차장 넓은 것도 중요했는데 주차장도 넓어서 완전 편했답니다!!
",2020년 1월,80
[서귀포/대정] #복층형 독채 #바다 앞 돌고래 뷰 #바다 5분거리 #유아용 텐트 '제주하랑펜션',"침대옆에 큰 창문이 있는거보고 바로 예약했습니다.
침대방만 보고 바로 예약했지만 생각보다 너무 좋았습니다.
근처에 바다도 있고 관광지도 있어서 이동하기 편했습니다.
두명이가서 복층까지는 잘 이용하지 못했지만 다음에 여러명이서 다시 가고싶습니다.
",2019년 12월,80
[서귀포/대정] #복층형 독채 #바다 앞 돌고래 뷰 #바다 5분거리 #유아용 텐트 '제주하랑펜션',"시작부터 최악이었네요.
늦게 도착해서 비밀번호 눌렀는데 알려주신 비밀번호가 안맞아서 집에 못들어갔었습니다.
호스트는 아무리 연락해도 밤새 전화를 받지 않았고 다음날 아침에서야 전화가 와서 의미없었습니다.(위로 여는 여닫이 창문만 열려있어서 겨우 비집고 들어갔어요) 아무리 상담시간을 10:00~19:00로 해놔도 본인들 잘못에, 게스트가 들어오는 날, 게스트가 입실은 했는지, 몇시에 오는지는 알아봐야하는거 아닌가요? 얼마나 관심이 없으면 비밀번호는 확인도 안하고 전화를 받지도 않아요. 관심이 없으니 청소상태도 본인들 눈으로 확인할 리가 없겠죠? 청소상태 걱정 많이 했는데 그냥 업체에 대충 맡긴 수준이었습니다. 찝찝해서 청소기 가져온걸로 다시 했어요. 비치되어 있는 청소기는 흡입도 안되고 고장 수준입니다. 집은 넓고 방마다 에어컨도 있는데 에어컨 리모콘 싹 다 고장나고 그나마
있는 리모콘은 건전지 없어서 사서 청구했습니다.
호스트는 먼 거리에 있는지 집 상태에는 거의 관심을 안갖는 구조로 운영한다는 느낌을 많이 받았고, 시작부터 마지막 보증금 공과금 처리까지 호스트의 대응은 너무 아쉬웠습니다.",2022년 7월,20
[제주/애월] 올레프로방스,오랜만에 14박 15일을 아이와  즐기는 조용하게 여유로운 여행을 맘 껏 즐기고 느끼고 왔답니다. 깔끔한 숙소에 너무나도 친절하신 사장님 덕분에  정말 편안한 여행을 보내고 왔답니다. 더군다나  숙소 위치가 너무  좋았답니다. 이곳저곳 구경하기에 딱  좋은 위치!  정말 곳곳마다 여행 잘했네요~  ㅋ 또한 숙소에서 멀리보이는 바다풍경에 모닝커피 굿?   1층에는 카페로 빨래하면서도 커피한잔!    이곳에서 제주도 여행지 지도 등 책으로  볼거리가 준비되어 지루함 없이 기다릴수도 있고 좋았네요.  이곳은 깔끔이  랍니다. ,2023년 2월,100
[제주/애월] 올레프로방스,뚜벅이로 가서 힘들겠다는 분이 많았는데 산과 바다 노을 보는것을 좋아하는 저는 아침 저녁 숙소로 오고 가는 길이 너무 행복했어요 산이어서 공기도 좋고 하늘도 그림같고.. 나중에 엄마 아빠 모시고 또 가려구요!! 저희가 요리를 잘 못하니까 사장님이 갈치조림까지 해 주셔서 엄청 맛있게 먹고 감동했어요? 이웃 손님분들도 정이 많으시고 가끔 마주칠때마다 얘기하는 재미도 있었네요 ㅎ ㅎ 커피도 무료였는데 아침마다 사장님 커피 마시는게 여행마치고 나서도 생각나요 숙소는 또 얼메나 깔끔했던지요 사장님이 얼마나 손님을 생각하시는지 알게되었어요 올레프로방스 펜션 추천추천추천입니다..! 제주 놀러오시는 분들 빨리 예약하세요~~~,2022년 7월,100
[제주/애월] 올레프로방스,"우선 가장 마음에 들었던 부분은 주인분 내외께서 너무 친절하셨던 점 입니다. 있는 내내 챙겨주시고 불편함 없게끔 해주셨어요.(이 부분 때문에 다음에 한 달 살기 하러 간다면 다시 갈 의향 100%입니다) 올레 프로방스에서 하는 카페 내에는 한달살기 하며 두고간 다양한 양념류들을 공유하고 계셨던 점도 좋았네요. 
가끔 거름냄새? 같은 게 나고 보일러에서 “딱” 거리는 소리가(밤에 잘 때 유독 잘 들리는데 반복적으로 소리가 나요) 잘 때 조금 거슬렸던 부분만 제외하면 완벽했습니다. 
보일러도 잔뜩 틀 수 있고 (공과금 등이 추가로 들지 않는 점도 너무 마음에 들었어요) 에어컨도 위아래 다 있구요, 청소기도 물론 있습니다. 수압도 좋구요.
위치는 애월카페거리와는 차로 25분 정도 거리이고 공항은 35분~ 걸렸던 것 같아요. 택시가 은근 안 잡혀서 교통이 아주 용이하지는 않았는데 자차가 있어서 문제 없었습니다.
테라스에서도 바베큐가 가능한데 테이블이 지저분하니 주인분께 말씀드려서 전지 받으시면 좋을 것 같아요.
뒤쪽으로는 산책길도 잘 되어있고 차로 1분 거리에 편의점도 있긴한데 걷기엔 경사가 조금 있어요.
아무튼 단점을 굳이 굳이 찾을 필요도 없는 곳이었고 단점 다 필요없을 정도로 좋은시간 보냈습니다^^",2022년 3월,100
[제주/애월] 올레프로방스,"제주살기 20일 했어요
언니랑 둘이 생활했는데 충분히 여유롭고 편했어요 사징님 친절하시고 침구를 수건 공간
모두 깔끔하고 청결해서 기분 좋았어요
식기류들도 모두 세트로 아주 깔끔하고 고급스러워서 집에서 생활하는것 같았어요
카페도 항상 문이 열려있어 커피도 마시고
먼저생활하신 분들이 남긴 양념들이나(간장,식초,설탕)등등
까먹고 준비못한 양념들도 카페에 있어서 편했고요 아주 유용한 방법이었요
다음에 기회가 되면 또 가고 싶어요~
즐거운 여행이었어요 감사해요",2021년 11월,100
[제주/애월] 올레프로방스,"3주동안 편안하고 즐겁게 보내고 왔습니다.
주인부부께서 너무 친절하시고요^^
좋았던 점입니다.
1. 너무나 깨끗하게 관리하셔서 편하게 지내다 왔습니다.
2. 별도의 카페가 있어 매일 아침을 집이 아닌 카페에서 커피(꽁자^^)와 토스트로 해결하면서 지냈습니다.
3. 별도의 바베큐장소가 있어 약간의 비용지불로 친구부부와 즐겁고 맛나게 먹었습니다.
4. 저녁에 바라보는 애월바다의 석양이 아직도 생각납니다.
다음에 제주도를 가더라도 꼭 다시 들릴것 같습니다...
주인부부님께 감사하게 지내다 왔다는 감사의 말씀을 드립니다.",2021년 8월,100
[제주/애월] 올레프로방스,"한달동안 너무 좋은곳에서 편안하게
보냈습니다  숙소 베란다에서 보이는
먼바다의 전망은 한달동안 너무 좋았네요
맑은 날은 펜션 무료카페에서  아메리카노를
마시면서 추자도도 볼수있답니다
주인내외분의 편안한 안내와 배레로
너무 행복한시간 보냈습니다",2021년 5월,100
[제주/애월] 올레프로방스,"정말  편안하고 청결!  수건,행주 등  뽀앟게 삶아서  주시고   뷰도 좋고  사장님 너무너무  친절하시고 제주한달살이 하러왔는데  보름만 예약 한걸  후회 할 정도로  너무너무  편안하게  잘 지냈습니다 
지인들에게  꼭 추천할거구  제주에  올 일 있으면  무조건 올레프로방스 입니다?????",2021년 4월,100
[제주/애월] 올레프로방스,"이직 전 제주도에서 보름간 머무는 동안 지낸 올레프로방스! 복층이라 넓고 무엇보다 청결하고 숙소비 이외에 세탁,공과금 등 추가적인 비용부담이 없어서 제일 편안하고 만족스럽게 지낸 것 같아요~ 잠깐동안 눈,비,햇살 모두 겪고 와서 그런지 더 기억에 남네요 ㅎㅎ ",2021년 3월,100
[제주/애월] 올레프로방스,"초등 아들 둘과 꿈같은 제주 한달살이 였습니다. 복층인데 위 아래층 개별난방이라 너무너무 따뜻하고 깨끗한 침구와 예쁜 인테리어~ 뜨거운 물도 팍팍~~~ 
불편함 없이 한달 지내고 왔어요. 올레 카페 커피가 맛있었고... 카페에 아이들 볼 만한 책들도 있어서 진짜 잘 읽었어요. 위치도 제주 여기저기 다니기 딱 좋고 주차도 지정자리 있어서 좋았구요. 특히 사장님 내외분 너무너무 친절하시고 잘 해주셔서 감사했습니다. 잊지 못 할 것 같아요. 행복한 추억 많이 만들었고 다음에 기회되면 또 다시 찾고싶은 숙소 입니다. 최고에요~~~♡^^",2021년 2월,100
[제주/애월] 올레프로방스,"꿈만 같은 한달이 일주일 처럼 휘리릭 지나가버렸다
제주도 한달살이는 
더 없이 즐겁고 행복했다
아이들이 와있었던 기간도 있었지만
꼬박 혼자 열흘을 지냈지만
전혀 외롭거나 허전하지 않았다
제주도 중턱을 가로지르는 여러 드라이브길은 늘 신선했고 혼자오르는 오름 올레길 관광명소는
소리없는 환대를 받으며 기분에 젖어들었다
낯설지만 두렵지가 않았고
늘 어제의 최고의 감탄을 오늘 갱신하는 하루하루의 연장이었다
다음에 또 제주도 한달살이 갈거냐고 묻는다면
""또 가고 싶다""라고 대답하련다 갈 수만 있다면
또 어디에 묵을거냐고 묻는다면
""제주올레프로방스""라고 대답하련다
가장 잘한 선택은 숙소를 이곳을 결정한것이다
도시에서 좀 벗어난 마을 중턱
아침에는 새소리로 눈을 뜨고
저녁 여행에 지쳐 돌아오면 예쁜 노을이 맞이해준다
무엇보다 숙소 사장님부부의 따뜻한 배려는
내집인듯 숙소인듯 잊을만큼 편안함을 느낀다
마지막날 지도에 안나오는 숨은 명소를 운전까지 해주시며 가이드해주시고 예쁜 카페에서 맛있는 차도 사주신얼굴도 마음처럼 예쁜 언니같은 사장님
너무 감사를 드린다
",2021년 2월,100
[제주/애월] 올레프로방스,도착하기 전부터 미리 안내해주시고 반갑게 맞아주셔서 즐겁게 2주간 편하게 잘 지냈습니다. 눈이 자주 내리는 날씨에도 전망이 좋고 까페 커피도 맛있어 하루 종일 방에 머무르는 날도 지루한 줄 모르고 지낼 수 있었습니다. 그리고 나눠주신 연잎밥과 보리빵도 맛있게 잘 먹었습니다.  한적한 위치라 조용히 휴식을 하기에 너무나 좋은 곳이었습니다. 다음에 기회되면 다시 찾고 싶은 곳입니다,2021년 2월,100
[제주/애월] 올레프로방스,보름동안 남자 혼자 머물며 불편함없이 편안하게 잘쉬었다 갑니다..매일 1층 카페에서 아메리카노 한잔을 담아 제주 여기저기를 다니는 즐거움이 좋았네요..그중 숙소에서 보는 애월의 야경 정말 좋았구요..사장님 내외분의 친절하심도 정말 좋았어요..겨울말고 여름에 오게 된다면 꼭 다시 머물고 싶습니다!!,2021년 1월,100
[제주/애월] 올레프로방스,"2주살이 숙소로 선택했는데 , 정말 후회 없는 선택이었습니다 . 사장님도 너무 친절하시고 숙소도 깔끔 아늑했습니다. 문의 주시면 답장도 친절하게 해주시고 ㅠㅠ 친절히 소개해주시고 안내해주신 덕분에 한라산에서 맛있는 김밥도 라면도 먹었네요 감사합니다. 잊지못할 추억 만들어주셔서 정말 감사합니다.",2020년 12월,100
[제주/애월] 올레프로방스,"펜션앞에 주차공간도 잘 되어 있고,
이불이 정말 뽀송뽀송해서 잠이 팍팍와요~
채광 또한 좋아요!
저희는 5명 이용했는데도 널널했어요 
숙소에서 밖을 바라보면 제주도 모습을 정말 멋지게 볼수 있어요~",2020년 12월,100
[제주/애월] 올레프로방스,"숙소 외부랑 인테리어가 엄청 아기자기하고 이뻤어요 !
숙소 안에서도 뭔가 동화속에 나오는 집 같은 느낌이 들었거든요.
편하게 친구랑 여행와서 묵기에 좋은 곳 같아요 ! ",2020년 12월,100
[제주/애월] 올레프로방스,"오랜직장 생활을 정리하며, 
한번쯤 제주도 보름살기나 한달살기를 막연하게 생각하다 이번 기회에 제주도 여행계획을 실천해야겠다 마음 먹으며 여러숙도를 한달여 찾고 또 찾아 
이 곳 올레프로방스펜션을 정하게 되었는데 
무엇보다 너무 깔끔하고 깔끔하여 저에겐
너무나 만족스러운 제주살이였답니다.
항상 삶의 행복한 순간들의 기억을 되시기는 날이들때면 이 곳 올레프로방스숙소의 모습이 그려질듯합니다.. 
사장님... 너무 감사히 잘 쉬고 마음의 여유도 가지며 행복한 시간으로 초대해 주셔서 감사드려요^^",2020년 11월,100
[제주/애월] 올레프로방스,2주일간 아주 재미있고 즐겁게 있다가 옵니다 숙소도 깨끗하고 부담없이 여행을 즐길 수가 있었읍니다 올레프로방스 사장님^^감사해요  커피는 생각이날것 같아요 침구와수건등 너무너무 깨끗하게 관리를 해주셔서 좋았구요 다음에도 이용하고 소개를 해주고 싶어요  ,2020년 11월,100
[제주/애월] 올레프로방스,"보름간 잘 머물고 갑니다. 
방부터 식기, 침구, 수건 등 모두 청결해서 좋았어요. 그리고 창에서 바라보는 멀리 바다 .풍경이 너무 좋아서 제주를 느끼기 충분했습니다. 자차 이용시 애월, 한림 등 서부지역 뿐아니라 한라산 여행에도 위치가 좋았어요.  사장님도 친절하시고 아침마다 카페에서 커피 한잔 하는 것도 좋았습니다.",2020년 10월,100
[제주/애월] 올레프로방스,"카페가 있어서 커피이용이 무료라 아침 마다 먼바다 보며 커피한잔할수있어서 좋았습니다. 
벌레에 민감한데 벌레걱정없이 지낼수있었구요~
공용세탁기를 사용할수있는것도 좋았어요~
깨끗한 침구에 잘지내다가왔습니다~",2020년 9월,100
[제주/애월] 올레프로방스,"2주동안 편하게 있었습니다
숙소가 너무 이쁘고 전망도 너무 좋습니다
사장님들도 친절해서 편하게 잘 쉬었습니다
힝상 발전하길 바랍니다",2020년 8월,100
[제주/애월] 올레프로방스,"4명이서 갔다왔는데도 좁지 않고 넉넉하고 넓게 있다가 왔습니다
주방에는 조리기구도 다 구비되어있었습니다
산 중턱에 있어서 그런지 방에서 보는 뷰가 탁 트여서 엄청 기분이 좋았습니다
마트나 병원이나 편의시설이 10분 안으로 가면 다 있어서 엄청 편했습니다!
침대도 푹신푹신 했어요! 잘 있다가 갑니다 감사합니다!",2020년 8월,100
[제주/애월] 올레프로방스,일주일동안 불편함 없이 편하게 쉴 수 있어서 좋았어요 도시에서는 느끼지 못하는 것들을 많이 느꼈고 한 30초 거리에 카페가 하나있는데 거기도 진짜 맛있고 분위기도 좋아요 그리고 펜션 이모님도 잘 챙겨주시고 불편함 없이 잘 이용했어요 군대가기전에 좋은경험과 힐링 하고 갑니다ㅎㅎ,2020년 7월,100
[제주/애월] 올레프로방스,한달 동안 편안하게 쉴수 있게 마련해 주시고 친절하게 대해주셔셔 아주 편안하게 쉬었다가 갑니다,2020년 6월,100
[제주/애월] 올레프로방스,"한라산 아래에 위치해 있어 공기도 좋고 주변산책하며 멋진 제주시와 바다가 보이고 특히 저녁노을을 매일 집에서 볼수 있었어요. 여자혼자라 무서운게 걱정이었는데 주인분들이 함께 계시니 맘편히 지냈어요. 24시 카페에서 아침마다 아아를 타서 여행했네요. 깨끗한 침구와 복층구조에서 사는게 소원(?)이었는데 원풀이 했네요. 가을에 올레길을 다걷고 싶어 다시 꼭 방문하고 싶네요.
친절하게 제주여행가이드 및 맛집 안내도 잘해주셨어요. ",2020년 5월,100
[제주/애월] 올레프로방스,"가성비가 진짜 짱이었어요 !!
완전완전.... 일박에 4만원인데,,, 어떻게 이 가격에 ㅋㅋㅋㅋ
친구들이랑 지내면서 완전 만족하면서 지냈어요 !
공항, 편의시설, 관광지랑도 가까워서 위치랑 접근성도 진짜 좋았구요!!
추천해요",2020년 5월,100
[제주/애월] 올레프로방스,"숙소가 약간 언덕쯤에 있어서 애월 시내도 한눈에 쏙 들어오고 좋았어용
애월을 내 발 아래에 품고 자는 그런 기분이 드는 곳이였습니당 ㅎㅎ
숙소에 들어갔을때 가구며 테이블 주방가구 등등 모든게 수제 맞춤 가구라고 말씀해주셔서 엄청 놀랐습니당 ㅎㅎ
침구가 호텔처럼 깨끗하고 뽀송하고 느낌이 좋았어용
1층은 침대방이였구 2층이 주방과 tv가 있는 신기한 구조였습니당
2층엔 테라스도 있어서 날씨 좋은 날에는 바깥에 앉아서 애월 시내도 바라보고 그랬네요~",2020년 4월,100
[제주/애월] 올레프로방스,"제주공항에서도 가깝고 신축펜션이여서 깔끔했어용
친환경 목조주택이라고 말씀해주셨어용!!
복층구조여서 아기자기하게 따스했어용
가구들이 디자인 가구인지 구조도 독특했구 멋지고 예뻐서 살면서 이런 가구를 놓고 싶다는 생각두 했습니당!!!
침대도 처음부터 맞춤 가구로 제작했다고 해서 펜션에 진짜 정이 많으시다는걸 느꼈습니당
저는 친구들이랑 갔다왔는데 가족이나 커플여행하실때 좋은 숙소인거 같아용!!! 감사합니당",2020년 2월,100
[제주/애월] 올레프로방스,"일단 사장님의 깔끔한 성격을 바로 느낄수 있어요. 수건 하나하나 깨끗이 삶아 기분 너무 좋구요. 주방도구까지 깨끗한 집은 처음인것 같아요.
1층에 카페에서 무료로 커피도 마실수도 있고 만남의 장소로 이용할수있어 아이들 데리고 가면 친구도 사귈수 있어 좋네요^^
오랫동안 사시면서 주변안내나 맛집도 알려주셔서 너무 잘있다 왔어요. 또 갈것 같아요^^",2020년 2월,100
[제주/애월] 올레프로방스,"언덕 젤 끝에 있는 펜션이었는데 그래서 조용하고 공기도 좋았던 거 같아여
펜션뒷편에 작은 숲도 있더라구요
방에 옷장도 있고 창문도 많아 환기도 잘됐구요
전반적으로 다 깨끗했습니다
복층이라 아이들이 특이 좋아했어요
이게 뭐라고 좋아하는지^^
숙소에서 본 제주도 모습은 정말 멋졌네요
일주일 여행하면서 편하게 묵었습니다",2020년 1월,100
[제주/애월] 올레프로방스,"친절하시고 한달살이 하는 동안 필요한 건조기, 커피머신, 공용냉장고에 재료 공유 등 잘 갖춰져 있어서 좋았어요 깨끗하고 조용한 편이나 신축은 아니기에 낡은 부분도 있고 산자락이다보니 뒤편으로 말목장?이 있어서 말똥냄새가 꽤 자주 났었고 주변이 한적하다보니 인근집에서 큰개를 키워서 개짖는 소음은 잘 들리는 편이네요 목조주택이라 소음은 한계가 있는듯 합니다. 모든 숙소가 장단점이 있는거라 최대한 객관적으로 작성했어요 사람마다 예약시 중점을 두는 부분이 있을테니 제 리뷰가 도움이 되길요",2022년 12월,80
[제주/애월] 올레프로방스,"보름넘게 딸과함께 추억만들기 제주여행을 하기위해 
올레프로방스 유채꽃방을 예약하게 되었어요.
천연목조건물로 지어진 펜션이라서 살짝 소음이 있기는했으나...잠도 술술~따뜻한 느낌이 좋았어요.
복층구조로 되어있어 근력운동이 자연스럽게 하게 되더라구요. ㅎㅎ 아담한 공간에 불편함없이 지낼수 있도록 준비된 깔끔한 침구와 식기류등등...
특히 투숙객을 위한 작은카페와 테라스너머 보이는
먼 바다풍경이 좋았어요.
",2022년 1월,80
[제주/애월] 올레프로방스,"지난 봄 한달살기는 중문에서 지냈기에,
이번 가을에는 반대편인 애월로 정했습니다.
정갈한 룸과 정성스럽게 갖추어진 주방기기들.. 특히 널찍한 테라스가 가장 좋았습니다.
단지, 우리가 묵었던 '말마농'은 한달살기로는 다소 협소했고 소파가 없는점이 불편했습니다. ",2021년 12월,80
[제주/애월] 올레프로방스,위치가 높은 곳에 있어서 제주도 바다 볼수있어서 좋았어요 애월이라 시내나 중문 접근성도 좋고 난방도 잘됐어요 다만 목조주택이라 옆방소리가 잘들려요 사장님께 연락하면 조취를 해주시니 일이생기면 꼭 연락하세요 침구나 수건도 깨끗해요,2021년 11월,80
[제주/애월] 올레프로방스,"전체적으로 만족합니다
개인적으로 알러지가 있어서 어딜 가나 제 침구를 가지고 다니는데 프로방스는 호텔침구 못지않게 깨끗해서 좋았습니다.수건도 보송보송..ㅎㅎ
덕분에 잘 지내고 왔고
이번에 작은방을 예약했는데
다음엔 큰 방으로 가족과함께 가야겠습니다
주인 부부님도 친절하셔서
조용하고.깨끗한 목조건물 원하신다면 강추입니다~",2021년 11월,80
[제주/애월] 올레프로방스,펜션이 목조건물이어서 층간소음이 좀 있는것만 빼면 나쁘지않은곳이었다.불편사항 말씀드리면 바로 고쳐주셨고 무엇보다 내부는 깨끗하였음(화장실에 곰팡이 하나없었음) 위치는 시내라기보단 좀 언덕으로 올라와야하지만 그래서 볼수있는 풍경이 너무 예뻤음,2021년 10월,80
[제주/애월] 올레프로방스,"애월읍과 바다가 한눈에 보였습니다
자연바람도 솔솔 불어와 정말 좋았구요
낮을 제외하곤 오전 오후 창문만 열어놔도시원한 바람이 들어왔어요
숙소가 깨긋하고 동화같은 느낌 이었습니다 ! 
우리가족이 제주여행은 처음이라 걱정이 많았는데요 좋은펜션과 첫인연을 잘 맺었네요!
",2020년 10월,80
