이름,별점,태그,링크,리뷰수,리뷰내용,리뷰날짜,리뷰별점,리뷰태그
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,,2016.11.05,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,,2016.11.05,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,,2016.11.04,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,제주도에 와서 협재에 들렸는데 경치가 너무 좋아 한장찍었는데 인생사진이 되어버렸네요 ^^,2016.11.04,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,"처음으로 결혼한 형의 가족과 우리가족들이 여행했던 곳입니다.
너무 이쁜 풍경인데 눈으로 만큼 담지를 못한 짧은 여행이였어요",2016.11.02,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,,2016.11.01,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,,2016.11.01,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,5월의 협재바다,2016.10.28,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,,2016.10.15,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,,2016.10.10,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,옥색 바닷물과 비양도를 한눈에 담고 올 수 있는 모든 사람들의 여행지 협재해변,2016.10.02,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,제주도에서 일하면서 안가본 곳이 없을 정도로 제주도 이곳 저곳을 가봤어요 ㅎㅎ그런데 제주도에서 협재가 제일 예뻐요^*^ 색이 너무 예쁠뿐만 아니라 비양도까지 취향저격인 해변!! 제주도 얘기할 때마다 협재추천은 빼먹지 않는답니다ㅎㅎ사진보니까 다시 가고 싶어지네요,2016.09.30,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,아름다운 협재 해변에서의 추억,2016.09.29,4,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,"노을이 참이쁜 해변
뒤 비양도가 있어 좋다",2016.09.29,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,사철 아름다운 바다를 만나고 싶다면 협재로,2016.09.26,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,협재해변 근처에 있는 게스트하우스에서 8개월 동안 일을 많이 했습니다. 8개월이라는 시간동안 매일 같은 해변을 봤지만 매번 새로운 느낌이였습니다. 그래서 협재해변이 전혀 질리지 않았습니다. 에메랄드빛 해변과 그 앞에 있는 섬 비양도. 제주 해변에 중에서 협재만큼의 아름다운 해변은 없는 것 같습니다. 이 사진은 많은 사진 중에서 가장 아름다운 사진을 올립니다. 제주 해변에서 가장 아름다운 해변. 협재해변 강력 추천합니다!,2016.09.26,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,부산 바다도 너무나 좋지만 맑고 투명한 제주도 바다는 더더욱 좋아요! 혼자서 홀린 듯 한참을 머물다 계획해놓은 일정보다 조금 늦어버렸었네요 ㅎㅎ 그만큼 좋습니다!,2016.09.24,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,"딸과함께 제주여행 3일차
공항으로 가던길에 들른 협재바다.
스무살 딸은 우와우와ㅡ감탄사만 계속ㅎㅎ
이제 세상에 첫발을 내딛는 딸에게
언제까지나 어디에서나 엄마는 지금처럼 네손을 꼭잡고 있을거라고 말해주고 싶네요",2016.09.24,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,,2016.09.20,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,아름다운 바다에 반했어요,2016.09.09,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,태풍이 한참 지나가던 제주에서 바람을 만끽하며.,2016.09.08,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,,2016.09.08,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,,2016.09.08,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,"봄이 온 협재해변
그림으로 담을 만큼 아름다웠어요",2016.09.06,5,[]
협재해수욕장,5,#일몰 #해수욕장 #액티비티,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697&menuId=DOM_000001718000000000#p1,462,"사람이 없어 고요하고 잔잔한 바다를 즐길 수 있어 매력적인 협재해변
그림으로 그리고 싶을 만큼 아름다운 바다입니다",2016.09.06,5,[]
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,제가 가장 사랑하는 함덕해수욕장이에요❤️매 계절 다른 꽃이 피는 서우봉해변에 올라가면 예쁜꽃과 더불어 애매랄드빛 바다를 볼수있어요🌻🌻이번 여름에 드넓게 펼쳐진 해바라기꽃을 보는 순간 천국에 온듯이 너무 행복했어요^^,2023.12.13,5,"['##함덕해수욕장#서우봉해변', '##모먼츠인제주#', '##제주#서우봉해변']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,2023.08.04 노을🌅,2023.12.13,5,"['#모먼츠인제주', '#제주', '#함덕해수욕장']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,부산에 살면서 바다를 쉽게 접하며 살았지만 제주도의 바다와 색감은 다른 세상인것 같아요 깨끗하기도 하고 청량해보여서 촉감에 민감한 아들이지만 바다에서 오랜시간동안 좋은시간 잘보낸것 같아요,2023.12.11,5,"['#모먼츠인제주', '#제주', '#함덕해수욕장']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,푸른 잉크와 초록 잉크를 바다에 톡톡 떨어트려 놓은 듯한 바닷가와 고운 백사장이 펼쳐진 함덕해수욕장. 커다런 현무암 바위와 잔잔한 파도가 어우러진 제가 제주도에서 가장 애정하는 해수욕장입니다.,2023.12.11,5,"['#함닥해수욕장', '#푸른바다', '#현무암바위']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,"아침 일출 보려고 나왔는데 너무나 멋진 광경을 여러사람들에게 보여주려고 연신 사진을 찍었어요. 그저 ""와""라는 감탄사밖에 안나오는 아름다움을 모두가 아끼고 보존해야겠다는 생각을 많이 하게 한 멋진 아침 제주 바다였어요. 이래서 제주여행을 하는 이유죠",2023.12.10,5,"['##함덕해수욕장 #일출 #둘레길', '##제주일출', '##서우봉둘레길']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,에메랄드빛 바다가 반겨주는 함덕해수욕장,2023.12.09,5,"['#모먼츠인제주', '#제주', '#함덕해수욕장']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,"제주의 아름다운 해변인 함덕 해변의 일몰입니다. 제 생에 가장 아름다웠던 일몰로 기억됩니다. 구름의 이동 속도가 여유로웠고 친구와 함께 바다를 보며 감탄사를 남발하며 웃고 떠들면서 더워서 빨개진 볼을 연상케하는 이 일몰을 저는 잊을 수 없습니다. 지금 가면 마스크를 벗고 즐길 수 있겠지요. 또다시 처음 간 함덕 해변에서 처음으로 가장 아름다웠던 일몰을 보여준 함덕 해변, 다시 가고 싶네요.",2023.12.08,5,"['#모먼츠인제주', '#제주', '#함덕해수욕장']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,장마 후 함덕노을,2023.12.05,5,"['##함덕#노을', '##함덕해수욕장', '#일몰']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,저의 비밀스팟인데 제주에 오면 늘 찾는 곳입니다. 함덕해수욕장 입구 산책길에서 서우봉을 배경으로 한 컷!!! 뚜벅이시라면 제주시에서 함덕해수욕장까지 버스를 이용하시면 편해요! 함덕에는 맛집도 많고 예쁜 카페도 곳곳에 있어요. 특히 바다가 예쁘답니다^^ 함덕해수욕장부터 서우봉까지 산책길도 추천드리니 즐거운 여행 되시길 바래요^^ #모먼츠인제주 #제주 #함덕해수욕장,2023.12.04,5,"['#함덕해수욕장', '#서우봉', '#델문도카페']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,"여름에 방문한 제주, 에메랄드 빛 바다 속 해수욕을 즐기는 사람들과 보기만해도 시원해지는 색감 여수에 가신다면 꼭 이곳을 추천드립니다.",2023.12.04,5,"['##제주카페', '##제주핫플', '##제주명소']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,"해수욕객으로 붐비는 여름과는 달리, 발걸음이 뜸한 이른 봄의 해변 풍경이 주는 여유롭고, 고즈넉한 느낌도 멋졌습니다.",2023.11.30,5,"['#모멘츠인제주', '#제주', '#함덕해수욕장']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,파란 바다가 보이는 함덕해수욕장에 도착해서 바닷물을 보고 너무 신나서 뛰어가던 딸아이의 모습이 집으로 돌아온 지금도 기억에 남네요~ 곧 또 가려구요~ 가족추억 쌓을곳이 제주에는 많이 있는것 같아요^^,2023.11.23,5,"['#모먼츠인제주', '#제주', '#함덕해수욕장']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,37개월 아기의 생애 첫 제주여행!! 수심이 얕아서 물놀이 하기에 넘 좋았고 바다색도 이뻐서 아기가 정말 즐거워했던 함덕해수욕장 입니다!!,2023.11.23,5,"['#모먼츠인제주', '#제주', '#함덕해수욕장']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,초등학교친구와 언니와 함께 여름방학 미션수행하러 제주 함덕해수욕장에 왔어요 깨끗하고 에메랄드빛 바다! 엄청 아름답네요 ^^,2023.08.13,5,"['#함덕', '#', '#에메랄드바다']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,가족과함께,2019.12.15,5,"['#제주컬러어택', '#함덕해수욕장', '#가족과함께']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,현무암과 하얀 모래로 제주의 정취를 마음껏 자랑하는 함덕해수욕장. 늘 사람들로 붐벼 혼자가도 외롭지 않은 곳이다,2019.12.13,5,"['##제주컬러어택', '#함덕해수욕장', '#현무암이돋보이는바다']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,"해마다 연초가 되면 혼자서 제주도 여행을 갑니다. 겨울바다의 파도를 보며 지난 한해를 떠나보내고, 올 한해는 계획을 어떻게 보낼지 생각정리하기에는 제주도의 겨울바다 만큼 좋은곳이 없네요. 함덕해수욕장의 고운 모래와 광활한 바다가 생각나 곧 다가올 새해에 또 다시 나는 비행기표를 끊고 제주도 함덕해수욕장으로 가보려고 합니다.",2019.12.13,5,"['#제주컬러어택', '#함덕해수욕장', '#제주도']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,모래사장도 멋있고 주변에 맛집도 많은 이 멋진 해수욕장 바다방향 뷰의 멋진 호텔들도 핫플인것 같아요.,2019.11.27,5,"['#제주컬러어택', '#함덕해수욕장', '#제주해변']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,"함덕해수욕장은 너무 좋고 아름다운 곳인데, 일무 몰지각한 사람들 이런건 하지 맙시다 모든 관광객들이 쉬도록 만든 정자인데, 거기다 텐트를 쳐놓고 본인들만 사용하고 있더라구요 이것은 아니죠? 기본예절이 없는 분들 같아요 정말 이거슨 아니죠? 공공시설을 마치 본인것인양, 과연 이런분들이 본인들 먹은 쓰레기는 제대로 버렸을까 하는 생각까지 들더라구요 우리모두 이런 추태는 벌이지 맙시다 어느 분들인지 모르지만 다음부터는 본인들만 생각치 마시고, 타인도 생각하세요",2019.10.13,5,"['#여름', '#힐링', '#혼자']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,"업무와 겸해서 들렸던 함덕해수욕장입니다. 깨끗한 바닷물과 인심도 너무 좋아서 매해 갔었고 또 가고싶은 곳이에요 외국 관광객들도 많이 찾아서 더욱 좋아요 해외 유명한 해수욕장에 온 기분이에요 ㅎㅎ 올해는 성수기를 지나서 방문했는데, 그래도 할 건 다했어요 스노우쿨링, 서우봉 둘레길산책, 수영,ㅎㅎ 특히, 대명콘도에서 마시는 수제맥주는 일품입니다. 다들 아시겠지만 가족이나 지인과 함께 맛난거 먹구 맥주마시구 함덕바다야경 쥑입니다. 서핑을 하고 싶은데 아숩지만 다음번 제주도에 내려오면 하려구요 제주도는 따뜻해서 연중 서핑이 가능하다고 들었어요 함덕이 제주도에서 가장 큰 해변이에요 많이 많이 놀러오세요 ^^",2019.10.13,5,"['#여름', '#힐링', '#혼자']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,가을의 함덕해수욕장 바람은강하지만 너무예뻤던!,2019.10.03,5,"['#가을억새', '#코스모스', '#해바라기']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,"함덕해수욕장으로 뻗어있는 다리에서 바라본 경관이다. 무더웠던 여름동안에 항상 에메랄드 빛 바다와 파란색 하늘들이 많은 이들을 안녕하며 반겨주는 아름다운 함덕해수욕장이였지만, 이날만은 여름을 보내듯 시원한 비를 뿌리며 다른의미의 안녕을 말하고 있다.",2019.10.03,5,"['#함덕해수욕장', '#비수기', '#늦여름']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,"아름다운 가을바다,함덕해수욕장입니다 서우봉에서 함덕해수욕장으로 걸어내려가면 바다로 풍당 빠지는것같아요",2019.10.03,5,"['#제주가을', '#함덕해수욕장', '#서우봉']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,"친구와 함께한 제주투어! 우리는 제주바다중에서 함덕을 제일 좋아한다. 그래서 일년에 정말 한 열번은 넘게 찾곤한다. 함덕의 바다는 매력이 참 많다. 이날은 일몰이 참 예쁜날이였는데.. 봄에는 유채꽃과 바다를볼수있고, 여름가을엔 해바라기와 코스모스를 볼수있었다. 올해 가을엔 아직 코스모스는 없지만 피면 또 찾아갈것이다! 함덕 ❤❤영원히 지금처럼 아름다움을 유지해줘~~ 힐링되는 장소 ! 너무좋다!",2019.10.03,5,"['#사계절모두예쁜', '#에메랄드', '#일몰명소']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,에메랄드바다로,2019.09.21,5,"['#제주여행', '#제주바다', '#제주로떠나요']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,참으로 어이 없습니다 미리 공지를 해주신던지 여기저기 광고를 해주시던지 해수욕장에서 스노쿨링 못하게 하는곳 처음입니다 대략 1시간에 걸처 함덕해수욕장까지 왓는데 스노쿨링을 못하게 하다니... 참으로 어처구니가 없습니다 그많은 해수욕장을 가봤지만 처음 입니다 물도 사진처럼 깨끗하지도 안고 기대가 큰 만큼 실망도 크내요 스노쿨링 못하게 하는거 많은 사람들이 알수 있도록 해야 할것입니다 저처럼 그 먼대서와서 시간남비 하고 마음 상하고 다시 돌아 가는길 없도록 말 입니다,2019.08.07,1,"['#여름', '#가족여행', '#가족']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,"29개월 아기랑 함덕해수욕장에 다녀왔습니다. 오늘은 메인비치말고 델문도카페 왼쪽편이 아기들 놀기에 좋기에 그쪽으로 갔는데요, 아기가 얕은 물쪽에서 모래놀이를 하고 저는 아기를 지켜보려고 바로 앞쪽으로 비치타올을 깔았는데 깔자마자 어떤 나이 쫌 드신 남성분이 노노노노노 하면서 소리를 치며 다가왔어요. 제가 외국인인줄 알았나봅니다. 제가 네? 하니까 여기다 깔면 안된다고 저쪽 옆이나 뒤쪽으로 가라고 하더라구요. 아기랑 둘이라 아이를 놔두고 다른곳으로 이동을 할수 없는 상황이여서 깔아논걸 가방에 다시 집어넣었습니다. 얼떨결에 수긍하고 시키는데로 했는데요... 왜 그곳에 깔면 안되는지 이해가 되질 않습니다. 영업방해라 하셨는데 오전 시간대라 사람들도 많이 없었을뿐더라 물이 많이 차올라서 앞쪽에는 아무도 앉아있질 않았습니다. 물이 안차있고 사람들이 많았을 지언정 해변은 누구나 이용가능 한 곳 아닌가요?? 파라솔을 대여하지 않은 사람들은 해변에 앉을 자격도 없는지 궁금합니다. 파라솔을 대여하지 않은 사람들은 사이드나 뒤에서만 있다 가라는 건지 궁금합니다. 친절하게라고 말씀하셨으면 기분이 이렇게라도 안상했을텐데 다른 사람들이 다 쳐다볼정도로 소리를 치시고 제가 무슨 큰 죄라도 진것처럼 말씀하신게 아직도 분합니다. 그분들 매번 갈때마다 엄청 호객행위 하시고 안한다고히면 궁시렁거리면 인상쓰셔서 저러면 안되는거 아닌가 라고 생각할때가 많았습니다. 제가 한국인이였기에 망정이지 동양게 외국인이였으면 얼마나 무시하면서 말했을지 상상이 갑니다. 제대로된 영어로 설명 해주지 못하실거라면 그런식으로 말하면 안된다고 생각합니다. 외국인 입장에서 다짜고짜 노노노노? 기분 좋을까요? 함덕해변을 좋아해왔던 1인으로써 함덕해변에 대한 이미지가 이런 사람들로 인해 망쳐지지 않길 바랍니다.",2019.08.03,1,"['#함덕', '#제주도', '#함덕해수욕장']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,함덕에서 5일간 캠핑 😝💛 함덕 노을 너무 예쁘죠,2019.05.23,5,"['#5월엔제주', '#함덕', '#함덕서우봉']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,바다가 너무 이뻐 눈까지 시린 함덕해변이에요 고운 백사장과 얕은 바다 속 패사층이 만들어내는 푸른빛 바다 정말 아름다운 해수욕장 제 컴퓨터 바탕화면이기도 하고요 비록 전 카페에 있었지만 이런 바다를 눈과 렌즈에 담아가다니 진정 인생샷이죠,2019.05.22,5,"['##함덕해변', '##모히또', '##해수욕장']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,에메랄드 바다 함덕해수욕장 ෆ 제주힐링!! 또오자,2019.05.21,5,"['#5월엔제주', '#제주여행', '#함덕해수욕장']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,"가족들과 약 열흘간 제주여행을 다녀왔습니다. 그 중 최고의 뷰는 서우봉에서 내려다 본 함덕해수욕장이었습니다^^ 노을 풍경도 최고구요. 연인,가족들과 함께 꼭 들려보세요.",2019.05.09,5,"['#함덕해수욕장', '#서우봉', '#노을']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,함덕해수욕장 해변 외국에 온듯 에메랄드빛바다가 이쁘다,2019.05.02,5,"['#에메랄드 빛 바다#일몰 #모래사장', '#벗꽃', '#빵과까페']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,함덕해수욕장 해변 외국에 온듯 에메랄드빛바다가 이쁘다,2019.05.02,5,"['#에메랄드 빛 바다#일몰 #모래사장', '#벗꽃', '#빵과까페']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,하늘에 따라 바다색이 변해요. 맑을때는 너무 예쁜데 흐린날 가면 걍 인천 앞바다..,2019.03.04,4,"['#바다', '#여름', '#하늘']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,#여름 #함덕해수욕장 #제주바다,2018.09.02,5,"['#여름', '#함덕해수욕장', '#제주바다']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,"다시 찾은 제주<br>함덕 해수욕장
#여름 #함덕해수욕장",2018.09.02,5,"['#여름', '#함덕해수욕장']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,#우정여행#제주#바다#외국#바다부럽지않다,2018.09.01,5,"['#우정여행', '#제주', '#바다']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,#제주의 해변,2018.08.27,4,['#제주의']
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,뜨거운 햇빛과 시원한 바다,2018.08.22,5,[]
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,"#제주#함덕해수욕장#에메랄드빛바다#해수욕#제주바다#가족물놀이
우리가족 세번째방문인 제주의 함덕해수욕장
항상 봄에만가서 제대로 해수욕을 즐긴적이없는데 이번에는 8월2~6일까지 한여름에 휴가를 간덕에 제대로 해수욕을 즐길수있었습니다.여러 해수욕장중 최고는 함덕!에메랄드빛 바닷물색과 부드러운 모래.잔잔한파도 모두 최고였어요~울아이들에게 최고의 해수욕 추억을 만들어준함덕해수욕장 또가고싶어요.",2018.08.19,5,"['#제주', '#함덕해수욕장', '#에메랄드빛바다']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,#여름 #함덕해수욕장 #함덕 #비짓제주 #제주여행,2018.08.18,5,"['#여름', '#함덕해수욕장', '#함덕']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,"#여름 #함덕해수욕장 #visitjeju

최고의 오션뷰를 느낀 함덕에서의 캠핑!

에메랄드빛 푸르른 바다에서의 스노쿨링을!
그리고, 해먹에 누워 푸르른 바다 보기!",2018.08.13,5,"['#여름', '#함덕해수욕장', '#visitjeju']"
함덕해수욕장,5,#해수욕장 #액티비티 #아이,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693&menuId=DOM_000001718000000000#p1,445,여기가 바로 제주 대표 바다,2018.08.09,5,[]
