이름,별점,태그,링크,리뷰수,리뷰내용,리뷰날짜,리뷰별점,리뷰태그
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,"기다리고 기다리던 둘만의 제주여행
날씨마저 셀레이게 쨍하다니
우린 복받은거라며~
일단 해변도로 드라이브중 저기...
망고가 유혹하네~ㅋㅋ
오랫만이야 리치망고!
와후👍
원빈이랑 한잔할까요?
우린 시원하고 진한맛에 감탄하며 gogo
.
#제주여행#리치망고#애월본점#맹고#망고가유혹하네#해변도로가#스페셜망고#진한맛#원빈이라니#그냥지나칠수없는곳#커플여행#제주사랑",2017.06.09,5,"['#제주여행', '#리치망고', '#애월본점']"
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,"펫말이불리울때마다 부끄럽지만 그래도기분좋고
맛도좋은 리치망고",2017.06.01,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,,2017.05.25,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,,2017.04.08,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,맛있었어요!,2017.03.29,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,애월해안도로 경치가 너무좋아요 망고도맛있고 짱,2017.02.24,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,#망고사랑#꿀맛#애월점#김태희대기표#잼나,2017.02.14,5,"['#망고사랑', '#꿀맛', '#애월점']"
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,,2017.01.06,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,#제주도#리치망고#함덕해수욕장,2017.01.03,5,"['#제주도', '#리치망고', '#함덕해수욕장']"
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,#리치망고#한예슬됨#망고쉐이크#망고라쉬#겁나맛있음,2016.12.23,5,"['#리치망고', '#한예슬됨', '#망고쉐이크']"
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,#애월아니고#한적#큰멍멍이#망고주스,2016.12.23,5,"['#애월아니고', '#한적', '#큰멍멍이']"
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,"남들은 커플끼리 저런사진찍지만
전 친오빠와함께ㅋㅋㅋㅋ하.하.하.신.난.다.",2016.12.01,3,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,결혼 1주년 기념 여행,2016.11.30,3,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,"번호표 대신 이름표를 준다네~바로앞에 바닷가 뷰가 멋지다네~
내 이름표는 이나영이였다네~~망고음료 넘 맛나다네!
석양을 보기도 좋은 장소라네~~강추라네~^^",2016.11.30,3,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,애월의 명소 리치망고! 망고를 안좋아하지만 한잔 쯤 마셔도 좋았던 이 곳,2016.11.30,3,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,"애월 해안도로에 있는
리치망고 애월본점

애월 해안도로에 위치해있어
바다도 보면서
달콤 시원한 망고를 맛보니 이곳이 만고땡아닌 망고땡이네요!",2016.11.30,3,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,,2016.11.30,3,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,매년 어떤 사람과 오던 찾는 곳!! 애월포구,2016.11.29,3,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,"지금은 내 손을 잡아주는 손협찬 남친님♡
리치망고 설명이 필요없죠? 일단 한번 맛보면 알아요~~다알아요ㅋㅋㅋ",2016.11.29,3,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,"생망고를 직접 갈아서 주는 리치망고레이~
연예인들 이름표를 주면서 순서를 불러주는 이 곳~
잠깐 송혜교가 된 날~",2016.11.28,3,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,,2016.11.28,3,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,제주에서 꼭 먹어야하는 망고레이,2016.11.28,3,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,제주도가면꼭들려야한다는리치망고 상콤달콤 최고,2016.11.28,3,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,바다를 바라보며 달콤한 망고 한모금,2016.11.27,3,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,"애월해안도로의 며미, 리치망고 🍊",2016.11.24,3,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,대기이름이 재밌었던:),2016.11.23,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,"정겨운 사장님과 즐거운 얘기를 나누었던 리치망고 모슬포점
망고라씨를 강력추천합니다! 태국보다 맛있었어요 ㅋㅋㅋ",2016.11.23,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,망고를 통째로먹는,2016.11.21,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,,2016.11.20,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,"100%망고주스~
더운 여름 상쾌함과 시원함, 비타민 충전에 좋음^^",2016.11.19,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,맛잇엇던 리치망고♡♡,2016.11.17,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,,2016.11.17,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,"공유를 나에게 주신 리치망고
제주도 갈때마다 가는 망고맛집",2016.11.17,3,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,애월해안도로에서 멋진 풍경보면서 맛보는 망고쥬스❤️,2016.11.15,3,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,친구가 여행오기전부터 가고싶어했던 리치망고~ <br>우리 대기명은 전지현 ㅋㅋㅋ,2016.11.13,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,숙소에서 걸어서 10분정도에 있던 리치망고 개인적으로 망고좋아해서 너무너무 맛있었던 곳 대기할때 여러 연예인들 이름이 적힌 막대기 주는데 색달른 경험할수있어서좋았다 다음제주여행때도가야지❤️,2016.11.12,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,"추워도 유명한건 꼭 먹어야겠다 해서 바들바들 떨면서 먹었던 기억이...ㅎㅎ
왜 유명한지 알겠어요!
대기표?도 유명한 연예인으로...ㅎㅎ
살짝 민망했던...!",2016.11.12,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,"제주도 여행하면 꼭 가고싶엇던 곳 중의 하나
리치망고
우리동네에 꼭 생겻으면 합니다..
너무맛잇엇어요~ 시럽맛이아닌 리얼망고가 진하게..♡",2016.11.12,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,"나의이름을 불러주기전까지 나의다만 하나의몸짓에지나지않았다 중기옵과함께~!
리치망고처럼 달달하고만ㅋ",2016.11.07,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,애월에서 핫하다는 리치망고~,2016.11.07,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,망고리치 내부,2016.11.07,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,달달하니 맛있어요!,2016.11.06,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,망고쉐이크,2016.11.06,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,"더럭분교에서 20여분을 걸어 도착한 리치망고!
더운 날씨 탓에 벌컥벌컥 마셔버렸다😉",2016.09.28,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,,2016.09.22,5,[]
리치망고,4,#스페셜망고쉐이크 #망고라떼 #수제망고코코넛잽,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501154&menuId=DOM_000001718000000000#p5,59,리얼망고쥬스 본점인 이 곳은 애월해안도로에 위치하여 있어 드라이브 하는 사람들이 꼭 한 번 들리고 가는 곳이다. 주문 후 기다리는 사람들에게 나는 이효리~넌 전지현~연예인 이름을 표대신 주고 오래 기달려도 기분좋게 만들어 주는 곳~,2016.09.20,5,[]
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,"일몰시간 방문하는것을 매우 추천합니다! 타 오름에 비해 사람이 적어 한적하게 등반하기 너무 좋습니다 높아보이지만 조금 땀흘리고 사진찍으며 오르다보면 어느새 정상 도착 ✨ 어린 아이와 함께하는 가족 단위도 많이들 오시더라구요! 꼭대기에 올라와서 보는 아름다운 전경과 일몰, 너무 아름답습니다 근처의 “제주자연생태공원”과 위치가 가까우니 꼭 묶어서 함께 다녀오시길 추천드립니다 ~",2023.12.02,5,"['#모먼츠인제주', '#제주', '#백약이오름']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,제주는 오름이 진짜 좋은거 같습니다. 다만 인근에 화장실이나 .. 시설이 너무 부족해서 고생 한두번 한게 아니니 ㅠ 화장실좀... ! 아니면 다들 화장실 갔다가 물안먹고 다녀야할 것 같아요 백야이오름 최고,2022.12.06,2,"['#백약이오름화장실', '#제주백약이오름', '#불편']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,"깊어가는 가을, 백약이 오름 산책. 그래요 육지는 겨울이라지만 제주는 아직 가을이었어요.",2019.11.27,5,"['#백약이오름', '#제주컬러어택', '#산책']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,제주하면 오름 가을에 가면 좋은 백약이오름 주차장에서 오름 오르는 길은 인생샷명소 정상에서는 성산일출봉 한라산까지 막힘 없는 뷰를 보여주는 뷰 맛집 제주가면 꼭 가보세요 두번가세요^^,2019.09.28,5,"['#제주가을', '#백약이오름', '#뷰맛집']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,"#제주가을 #백약이오름
남자친구랑 일출 보겠다고 찾아갔던 곳! 아침 일찍 일어난게 안아깝게 너무 아름다웠어요.. 은은하게 낀 안개도 한몫했어요. 오름에서 보는 일출은 다시 한번 경험하고 싶은 일!",2018.11.10,5,"['#제주가을', '#백약이오름']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#제주가을#백약이오름#추억#그림자#역광사진,2018.11.08,5,"['#제주가을', '#백약이오름', '#추억']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#가을에도푸릇푸릇백약이오름,2018.10.27,5,['#가을에도푸릇푸릇백약이오름']
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#제주여행 #제주가을 #백약이오름 #visitjeju #회사출장 #나만정장 #그래서더소중한추억 #행복 #행복은멀리있는게아니다 #제주도는사랑입니다 #제주사랑,2018.10.14,5,"['#제주여행', '#제주가을', '#백약이오름']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,"새벽 네시에 일어나서 오름 일몰을 보겠다며 땀 뻘뻘 흘려서 오른 오름은 ‘올라오길 잘했다’ 라는 생각을 수천번도 더 넘게 생각하게 해주었습니다!

멀리보이는 성산일출봉과 일몰은 저를 더 빛나게 해주었습니다!",2018.08.17,5,[]
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#백약이오름 #제주도 #여름 #여행 #힐링 #인생사진 #행복 #제주도는역시사랑,2018.08.02,5,"['#백약이오름', '#제주도', '#여름']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,"#여름 #백약이오름 #오름 #제주여름 #제주오름

한여름에 백약이오름에 올랐어요^-^♥
올라가는 동안은 너무 덥워서 땀도 많이 났지만
정상에 오르니 바람이 살랑살랑 불어와서 좋더라구요~
정상에 올라 바라보는 제주의 여름♥
힐링이 되어 행복한 순간이었습니다♥",2018.07.27,5,"['#여름', '#백약이오름', '#오름']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#백약이오름 #여름 #제주,2018.07.11,5,"['#백약이오름', '#여름', '#제주']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,오름투어의 시작^^ 초록의 멋진 왈츠닷^*,2018.07.11,5,[]
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,,2018.05.09,5,[]
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,,2018.05.08,5,[]
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#백약이오름 #제주오름 #제주도,2018.03.21,5,"['#백약이오름', '#제주오름', '#제주도']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,"제주니깐 오름 한군데 정도는 가봐야 되겠다 싶어 검색하다가 찾아간 곳. 백약이오름

생소한 이름에 그냥 그렇게 큰 기대하지 않고 찾아간 곳인데...잘 알려지지 않은 곳이라 찾는 사람도 많지 않아 한적하고 오름을 올라가는 나즈막하게 이어진 계단과 올라서는 오름을 한바퀴 돌아볼수있는 아름다운 길. 그리고 멀리보이는 성산일출봉까지.여기서 우리는 행복했습니다. 많은 분들이 오셔서 이런 행복을 느껴보셨으면...",2017.12.02,5,[]
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,"백가지 약초가 난다해서 백약이라는 이름이 붙여진 백약이 오름이다.
천국으로 가는 계단처럼 아름다운 풍광이 이어진다.
효리네민방에 나와서 찾는 사람이 많아 졌다.
#백약이오름 #백약이 #경치좋은곳 #오름 #효리네민박",2017.11.28,5,"['#백약이오름', '#백약이', '#경치좋은곳']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,"인생샷 건진 백약이오름~~ 적당히 구름있는 햇볕좋은 날씨여서 더 좋았던 오름 산책길~ 올라가는 길도 잘 정비되어 있어서 주변에 한가로이 풀뜯는 소들 구경도 하다보니 어느새 오름 정상에 도착!! 멀리 성산 일출봉이 보이는 방면으로 점프샷 한번에 성공해서 기분 최고!!! 동서남북 탁트인 뷰가 끝내주는 백약이오름, 추천합니다~~",2017.11.21,5,[]
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,,2017.11.14,5,[]
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#제주가을 #백약이오름,2017.11.11,5,"['#제주가을', '#백약이오름']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#백약이오름#오름위에서#치마자락휘날리며#어느가을날,2017.11.07,5,"['#백약이오름', '#오름위에서', '#치마자락휘날리며']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#제주도#백약이오름#우정여행#해질녘노을,2017.11.07,5,"['#제주도', '#백약이오름', '#우정여행']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,"예븐 사진들마 보고 봄에 갔는데 봄은 정말...좀 황폐했어요. 초록이 무성해지는 여름과 갈대가 피는 겨울, 초록이 아직 그대로인 따듯한 겨울까지 그렇게 이쁘다는데 전 왜 하필 봄에... 봄은,,, 주의하세요.",2017.11.07,3,[]
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#제주 가을 저녁 #노을 지는 #백약이오름,2017.11.02,5,"['#제주', '#노을', '#백약이오름']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#제주여행 #백약이오름 #일몰 #멋지다,2017.10.31,5,"['#제주여행', '#백약이오름', '#일몰']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,사진공유해드리고 싶네요. 사진으로는 닮을 수 없는 그곳의 아름다움. 가자마자 와. 올라가는 그 길마다 온몸이 행복했던♡,2017.10.29,5,[]
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,"제주로 12명이 출사를 갔었습니다
제주도로 두번재 출사지만 2년전이라 다시금 새로움이 많았습니다
용눈이오름으로 해서 좀 오르기 쉽다는 백약이오름에서의 일몰은
보랏빛 꽃향유와 꽃분홍의 가시 엉겅퀴의 천국이었기에 석양에 금빛으로 변하는 수크렁의 고운 털빛과 카메라와 저희가 함께했습니다
붉어가던 여명이 사그러 질때쯤 풀밭에서 깜짝 나타난 노루 한마리가 우리를 더욱 즐겁게 했지여",2017.10.25,5,[]
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#가족다같이 #오름등반 #힘들지만 #힐링~^^,2017.10.22,5,"['#가족다같이', '#오름등반', '#힘들지만']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#제주 가을 #백약이오름<br>그날의 제주 가을하늘과 구름은 평생 잊지 못할 광경이였다~,2017.10.19,5,"['#제주', '#백약이오름']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,백약이 오름은 백가지명약이 산재해 있다고는 하지만 잘못채취하면 망신당해요 자연을 보호합시다 계단이 잘 되어있어 오르기 편하고 정상에 오르면 오름 분화구를 천천히 한바퀴 돌아보는것도 좋을듯하다 등산하기 편함,2017.10.17,5,[]
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,"친동생과 단둘이 처음한 여행! 2박 3일동안 운도 좋고, 날씨도 좋고 풍경도 좋았던 #제주가을 !!! 그중에서도 단연 너무 아름다웠던 #백약이오름 입니당!! 힘든 시험기간 얼마전에 다녀온 완벽한 제주여행 사진보며 힐링합니다!",2017.10.17,5,"['#제주가을', '#백약이오름']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,"하늘로 향하는 길이라고도 불리는 이 곳은 예로부터 약초가 많이 자생하고 있다하여 백약이오름이라 불림. 산정부의 북쪽과 북동쪽에 자그마한 봉우리가 솟아 있고, 가운데에 움푹 파인 커다란 원형 분화구를 갖고 있는 제법 큰 화산체로 방목 소들의 음수대 옆으로 30분 정도 오르면 산정부에 도달할 수 있으며, 움푹패인 굼부리(분화구)를 만날 수 있음.",2017.10.11,5,[]
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#산과오름,2017.08.31,4,['#산과오름']
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#산과오름 #백약이오름 #셀프웨딩,2017.08.31,4,"['#산과오름', '#백약이오름', '#셀프웨딩']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,"#백약이오름 에서 누나는 소만 쫓아다니고,
동생은 무서워서 껌짝 못하고~
자유로워 보이는 소들 보며 오름을 올랐네요~",2017.08.31,5,['#백약이오름']
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#제주 #백약이오름 #소 #가는길,2017.08.31,5,"['#제주', '#백약이오름', '#소']"
백약이오름,5,#일출 #오름 #걷기/등산,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500232&menuId=DOM_000001718000000000#p5,59,#산과오름#백약이오름#정상#제주도여행,2017.08.31,5,"['#산과오름', '#백약이오름', '#정상']"
